id,name,lat,lon,type,source
way/1132142987,Cwm Mound,53.2856873,-3.3914231,tumulus,osm
way/1132143398,Groesffordd Barrow,53.2886963,-3.3038927,tumulus,osm
way/1132143399,Cae Crwn Barrow,53.2915704,-3.306502,tumulus,osm
way/1132143700,Hen Dy Barrow,53.3044907,-3.3738998,tumulus,osm
way/1132143816,Bryn-yr-odyn Barrow,53.3126311,-3.3586096,tumulus,osm
way/1132144143,way/1132144143,52.9263639,-3.9211542,tumulus,osm
way/1132144395,Bryn Digrif Barrow III,53.2996579,-3.3110137,tumulus,osm
way/1132144523,Berthengam Round Barrow,53.3066671,-3.3281009,tumulus,osm
way/1132144624,Ty'n-y-caeau Round Barrow,53.3267228,-3.3503618,tumulus,osm
way/1132145011,Bryn Gwyn Mound,53.3129464,-3.3479974,tumulus,osm
way/1132145324,way/1132145324,53.2932681,-3.319672,tumulus,osm
way/1132145471,way/1132145471,53.2951723,-3.3205256,tumulus,osm
way/1132145758,Bryn Digrif Barrow IV,53.3022557,-3.3128431,tumulus,osm
way/1132145759,Bryn Digrif Barrow V,53.3028705,-3.3117085,tumulus,osm
way/1132273818,Grange Stables bell barrow,51.4219175,-1.8790072,tumulus,osm
way/1132275064,Knap Barrow,50.9781602,-1.8748115,tumulus,osm
way/1132764280,Tynewydd Mound,53.3255264,-3.3555561,tumulus,osm
way/1132764591,Bryn Digrif Barrow II,53.300542,-3.3134408,tumulus,osm
way/1134360189,way/1134360189,50.9132573,-1.0975841,tumulus,osm
way/1135787224,Ballyedmonduff Wedge Tomb,53.2290416,-6.2263132,archaeological_site,osm
way/1135794581,way/1135794581,53.2418719,-6.1481975,archaeological_site,osm
way/1136737154,Anglo-Saxon Burial Ground,51.7269698,-1.4468673,tumulus,osm
way/1137604728,way/1137604728,50.064543,-5.2213812,settlement,osm
way/1138388438,way/1138388438,52.1640082,0.1300041,roman_villa,osm
way/1144439060,Roman Wall Section,51.7187533,-1.9618836,archaeological_site,osm
way/1145175216,St Albans Abbey,51.7495297,-0.344648,abbey,osm
way/1146442466,Moat,50.9548979,-0.7198494,archaeological_site,osm
way/1147974029,Caxton Moats,52.2111615,-0.1067848,settlement,osm
way/1168518114,way/1168518114,52.1431669,0.0539478,tumulus,osm
way/1168953753,The Limes (remains of Tannery),50.2962515,-4.8998701,archaeological_site,osm
way/1173455551,Welwyn Roman Baths,51.828156,-0.2102394,baths,osm
way/1173714776,Huer's Hut,50.4202714,-5.0889528,archaeological_site,osm
way/1176602797,Axton Hill Lead Mine,53.3118844,-3.3487086,mineral_extraction,osm
way/1176603085,Tyddyn Uchaf Lead Mine,53.3111478,-3.3522716,mineral_extraction,osm
way/1181788317,way/1181788317,50.4687292,-3.8592024,hut_circle,osm
way/1181788324,Settlement,50.4245103,-3.8782739,archaeological_site,osm
way/1181790006,Eastern White Barrow,50.4710366,-3.8819285,tumulus,osm
way/1181790007,way/1181790007,50.4736204,-3.8987939,cairn,osm
way/1181790008,way/1181790008,50.4471312,-3.8978993,tumulus,osm
way/1181790010,way/1181790010,50.4480438,-3.8997999,tumulus,osm
way/1183506014,way/1183506014,51.5305584,-3.7298824,fortification,osm
way/1183506024,way/1183506024,51.5300509,-3.7288878,fortification,osm
way/1183506031,way/1183506031,51.528995,-3.7289395,fortification,osm
